placename,year_week,year,week,common_name,n_detections,sampling_days,detection_rate
BCAM6,2023-W03,2023,W03,Northern Raccoon,0,7,0
BCAM6,2023-W03,2023,W03,Striped Skunk,1,7,0.14285714285714285
BCAM6,2023-W03,2023,W03,Brush Rabbit,0,7,0
BCAM6,2023-W03,2023,W03,Californian Sea Lion,0,7,0
BCAM6,2023-W03,2023,W03,Elk,0,7,0
BCAM6,2023-W03,2023,W03,Black-tailed Jackrabbit,0,7,0
BCAM6,2023-W03,2023,W03,Human-Pedestrian,0,7,0
BCAM6,2023-W04,2023,W04,American Badger,0,8,0
BCAM6,2023-W04,2023,W04,Bobcat,0,8,0
BCAM6,2023-W04,2023,W04,Coyote,5,8,0.625
BCAM6,2023-W04,2023,W04,Domestic Cattle,0,8,0
BCAM6,2023-W04,2023,W04,Domestic Dog,0,8,0
BCAM6,2023-W04,2023,W04,Human,3,8,0.375
BCAM6,2023-W04,2023,W04,Human-Camera Trapper,1,8,0.125
BCAM6,2023-W04,2023,W04,Mule Deer,0,8,0
BCAM6,2023-W04,2023,W04,North American River Otter,0,8,0
BCAM6,2023-W04,2023,W04,Northern Elephant Seal,28,8,3.5
BCAM6,2023-W04,2023,W04,Northern Raccoon,0,8,0
BCAM6,2023-W04,2023,W04,Striped Skunk,1,8,0.125
BCAM6,2023-W04,2023,W04,Brush Rabbit,0,8,0
BCAM6,2023-W04,2023,W04,Californian Sea Lion,0,8,0
BCAM6,2023-W04,2023,W04,Elk,0,8,0
BCAM6,2023-W04,2023,W04,Black-tailed Jackrabbit,0,8,0
BCAM6,2023-W04,2023,W04,Human-Pedestrian,0,8,0
BCAM6,2023-W06,2023,W06,American Badger,0,7,0
BCAM6,2023-W06,2023,W06,Bobcat,0,7,0
BCAM6,2023-W06,2023,W06,Coyote,7,7,1
BCAM6,2023-W06,2023,W06,Domestic Cattle,0,7,0
BCAM6,2023-W06,2023,W06,Domestic Dog,0,7,0
BCAM6,2023-W06,2023,W06,Human,0,7,0
BCAM6,2023-W06,2023,W06,Human-Camera Trapper,0,7,0
BCAM6,2023-W06,2023,W06,Mule Deer,0,7,0
BCAM6,2023-W06,2023,W06,North American River Otter,0,7,0
BCAM6,2023-W06,2023,W06,Northern Elephant Seal,25,7,3.5714285714285716
BCAM6,2023-W06,2023,W06,Northern Raccoon,0,7,0
BCAM6,2023-W06,2023,W06,Striped Skunk,0,7,0
BCAM6,2023-W06,2023,W06,Brush Rabbit,0,7,0
BCAM6,2023-W06,2023,W06,Californian Sea Lion,0,7,0
BCAM6,2023-W06,2023,W06,Elk,0,7,0
BCAM6,2023-W06,2023,W06,Black-tailed Jackrabbit,0,7,0
BCAM6,2023-W06,2023,W06,Human-Pedestrian,0,7,0
BCAM6,2023-W07,2023,W07,American Badger,0,7,0
BCAM6,2023-W07,2023,W07,Bobcat,0,7,0
BCAM6,2023-W07,2023,W07,Coyote,9,7,1.2857142857142858
BCAM6,2023-W07,2023,W07,Domestic Cattle,0,7,0
BCAM6,2023-W07,2023,W07,Domestic Dog,0,7,0
BCAM6,2023-W07,2023,W07,Human,0,7,0
BCAM6,2023-W07,2023,W07,Human-Camera Trapper,0,7,0
BCAM6,2023-W07,2023,W07,Mule Deer,0,7,0
BCAM6,2023-W07,2023,W07,North American River Otter,0,7,0
BCAM6,2023-W07,2023,W07,Northern Elephant Seal,22,7,3.142857142857143
BCAM6,2023-W07,2023,W07,Northern Raccoon,0,7,0
BCAM6,2023-W07,2023,W07,Striped Skunk,0,7,0
BCAM6,2023-W07,2023,W07,Brush Rabbit,0,7,0
BCAM6,2023-W07,2023,W07,Californian Sea Lion,0,7,0
BCAM6,2023-W07,2023,W07,Elk,0,7,0
BCAM6,2023-W07,2023,W07,Black-tailed Jackrabbit,0,7,0
BCAM6,2023-W07,2023,W07,Human-Pedestrian,0,7,0
BCAM6,2023-W08,2023,W08,American Badger,0,7,0
BCAM6,2023-W08,2023,W08,Bobcat,0,7,0
BCAM6,2023-W08,2023,W08,Coyote,12,7,1.7142857142857142
BCAM6,2023-W08,2023,W08,Domestic Cattle,0,7,0
BCAM6,2023-W08,2023,W08,Domestic Dog,0,7,0
BCAM6,2023-W08,2023,W08,Human,0,7,0
BCAM6,2023-W08,2023,W08,Human-Camera Trapper,0,7,0
BCAM6,2023-W08,2023,W08,Mule Deer,0,7,0
BCAM6,2023-W08,2023,W08,North American River Otter,0,7,0
BCAM6,2023-W08,2023,W08,Northern Elephant Seal,14,7,2
BCAM6,2023-W08,2023,W08,Northern Raccoon,0,7,0
BCAM6,2023-W08,2023,W08,Striped Skunk,0,7,0
BCAM6,2023-W08,2023,W08,Brush Rabbit,0,7,0
BCAM6,2023-W08,2023,W08,Californian Sea Lion,0,7,0
BCAM6,2023-W08,2023,W08,Elk,0,7,0
BCAM6,2023-W08,2023,W08,Black-tailed Jackrabbit,0,7,0
BCAM6,2023-W08,2023,W08,Human-Pedestrian,0,7,0
BCAM6,2023-W09,2023,W09,American Badger,0,7,0
BCAM6,2023-W09,2023,W09,Bobcat,0,7,0
BCAM6,2023-W09,2023,W09,Coyote,10,7,1.4285714285714286
BCAM6,2023-W09,2023,W09,Domestic Cattle,0,7,0
BCAM6,2023-W09,2023,W09,Domestic Dog,0,7,0
BCAM6,2023-W09,2023,W09,Human,0,7,0
BCAM6,2023-W09,2023,W09,Human-Camera Trapper,0,7,0
BCAM6,2023-W09,2023,W09,Mule Deer,0,7,0
BCAM6,2023-W09,2023,W09,North American River Otter,0,7,0
BCAM6,2023-W09,2023,W09,Northern Elephant Seal,19,7,2.7142857142857144
BCAM6,2023-W09,2023,W09,Northern Raccoon,0,7,0
BCAM6,2023-W09,2023,W09,Striped Skunk,0,7,0
BCAM6,2023-W09,2023,W09,Brush Rabbit,0,7,0
BCAM6,2023-W09,2023,W09,Californian Sea Lion,0,7,0
BCAM6,2023-W09,2023,W09,Elk,0,7,0
BCAM6,2023-W09,2023,W09,Black-tailed Jackrabbit,0,7,0
BCAM6,2023-W09,2023,W09,Human-Pedestrian,0,7,0
BCAM6,2023-W10,2023,W10,American Badger,0,7,0
BCAM6,2023-W10,2023,W10,Bobcat,0,7,0
BCAM6,2023-W10,2023,W10,Coyote,13,7,1.8571428571428572
BCAM6,2023-W10,2023,W10,Domestic Cattle,0,7,0
BCAM6,2023-W10,2023,W10,Domestic Dog,0,7,0
BCAM6,2023-W10,2023,W10,Human,0,7,0
BCAM6,2023-W10,2023,W10,Human-Camera Trapper,0,7,0
BCAM6,2023-W10,2023,W10,Mule Deer,1,7,0.14285714285714285
BCAM6,2023-W10,2023,W10,North American River Otter,0,7,0
BCAM6,2023-W10,2023,W10,Northern Elephant Seal,15,7,2.142857142857143
BCAM6,2023-W10,2023,W10,Northern Raccoon,0,7,0
BCAM6,2023-W10,2023,W10,Striped Skunk,0,7,0
BCAM6,2023-W10,2023,W10,Brush Rabbit,0,7,0
BCAM6,2023-W10,2023,W10,Californian Sea Lion,0,7,0
BCAM6,2023-W10,2023,W10,Elk,0,7,0
BCAM6,2023-W10,2023,W10,Black-tailed Jackrabbit,0,7,0
BCAM6,2023-W10,2023,W10,Human-Pedestrian,0,7,0
BCAM6,2023-W11,2023,W11,American Badger,0,1,0
BCAM6,2023-W11,2023,W11,Bobcat,0,1,0
BCAM6,2023-W11,2023,W11,Coyote,1,1,1
BCAM6,2023-W11,2023,W11,Domestic Cattle,0,1,0
BCAM6,2023-W11,2023,W11,Domestic Dog,0,1,0
BCAM6,2023-W11,2023,W11,Human,1,1,1
BCAM6,2023-W11,2023,W11,Human-Camera Trapper,0,1,0
BCAM6,2023-W11,2023,W11,Mule Deer,0,1,0
BCAM6,2023-W11,2023,W11,North American River Otter,0,1,0
BCAM6,2023-W11,2023,W11,Northern Elephant Seal,0,1,0
BCAM6,2023-W11,2023,W11,Northern Raccoon,0,1,0
BCAM6,2023-W11,2023,W11,Striped Skunk,0,1,0
BCAM6,2023-W11,2023,W11,Brush Rabbit,0,1,0
BCAM6,2023-W11,2023,W11,Californian Sea Lion,0,1,0
BCAM6,2023-W11,2023,W11,Elk,0,1,0
BCAM6,2023-W11,2023,W11,Black-tailed Jackrabbit,0,1,0
BCAM6,2023-W11,2023,W11,Human-Pedestrian,0,1,0
BCAM6,2022-W52,2022,W52,American Badger,0,7,0
BCAM6,2022-W52,2022,W52,Bobcat,0,7,0
BCAM6,2022-W52,2022,W52,Coyote,0,7,0
BCAM6,2022-W52,2022,W52,Domestic Cattle,0,7,0
BCAM6,2022-W52,2022,W52,Domestic Dog,0,7,0
BCAM6,2022-W52,2022,W52,Human,2,7,0.2857142857142857
BCAM6,2022-W52,2022,W52,Human-Camera Trapper,0,7,0
BCAM6,2022-W52,2022,W52,Mule Deer,1,7,0.14285714285714285
BCAM6,2022-W52,2022,W52,North American River Otter,0,7,0
BCAM6,2022-W52,2022,W52,Northern Elephant Seal,0,7,0
BCAM6,2022-W52,2022,W52,Northern Raccoon,0,7,0
BCAM6,2022-W52,2022,W52,Striped Skunk,0,7,0
BCAM6,2022-W52,2022,W52,Brush Rabbit,0,7,0
BCAM6,2022-W52,2022,W52,Californian Sea Lion,0,7,0
BCAM6,2022-W52,2022,W52,Elk,0,7,0
BCAM6,2022-W52,2022,W52,Black-tailed Jackrabbit,0,7,0
BCAM6,2022-W52,2022,W52,Human-Pedestrian,0,7,0
BCAM6,2022-W51,2022,W51,American Badger,0,4,0
BCAM6,2022-W51,2022,W51,Bobcat,0,4,0
BCAM6,2022-W51,2022,W51,Coyote,0,4,0
BCAM6,2022-W51,2022,W51,Domestic Cattle,0,4,0
BCAM6,2022-W51,2022,W51,Domestic Dog,0,4,0
BCAM6,2022-W51,2022,W51,Human,0,4,0
BCAM6,2022-W51,2022,W51,Human-Camera Trapper,1,4,0.25
BCAM6,2022-W51,2022,W51,Mule Deer,0,4,0
BCAM6,2022-W51,2022,W51,North American River Otter,0,4,0
BCAM6,2022-W51,2022,W51,Northern Elephant Seal,0,4,0
BCAM6,2022-W51,2022,W51,Northern Raccoon,1,4,0.25
BCAM6,2022-W51,2022,W51,Striped Skunk,0,4,0
BCAM6,2022-W51,2022,W51,Brush Rabbit,0,4,0
BCAM6,2022-W51,2022,W51,Californian Sea Lion,0,4,0
BCAM6,2022-W51,2022,W51,Elk,0,4,0
BCAM6,2022-W51,2022,W51,Black-tailed Jackrabbit,0,4,0
BCAM6,2022-W51,2022,W51,Human-Pedestrian,0,4,0
BCAM7,2024-W37,2024,W37,American Badger,0,7,0
BCAM7,2024-W37,2024,W37,Bobcat,8,7,1.1428571428571428
BCAM7,2024-W37,2024,W37,Coyote,2,7,0.2857142857142857
BCAM7,2024-W37,2024,W37,Domestic Cattle,0,7,0
BCAM7,2024-W37,2024,W37,Domestic Dog,0,7,0
BCAM7,2024-W37,2024,W37,Human,0,7,0
BCAM7,2024-W37,2024,W37,Human-Camera Trapper,0,7,0
BCAM7,2024-W37,2024,W37,Mule Deer,5,7,0.7142857142857143
BCAM7,2024-W37,2024,W37,North American River Otter,0,7,0
BCAM7,2024-W37,2024,W37,Northern Elephant Seal,0,7,0
BCAM7,2024-W37,2024,W37,Northern Raccoon,5,7,0.7142857142857143
BCAM7,2024-W37,2024,W37,Striped Skunk,1,7,0.14285714285714285
BCAM7,2024-W37,2024,W37,Brush Rabbit,0,7,0
BCAM7,2024-W37,2024,W37,Californian Sea Lion,0,7,0
BCAM7,2024-W37,2024,W37,Elk,0,7,0
BCAM7,2024-W37,2024,W37,Black-tailed Jackrabbit,0,7,0
BCAM7,2024-W37,2024,W37,Human-Pedestrian,0,7,0
BCAM7,2024-W38,2024,W38,American Badger,0,7,0
BCAM7,2024-W38,2024,W38,Bobcat,3,7,0.42857142857142855
BCAM7,2024-W38,2024,W38,Coyote,3,7,0.42857142857142855
BCAM7,2024-W38,2024,W38,Domestic Cattle,0,7,0
BCAM7,2024-W38,2024,W38,Domestic Dog,0,7,0
BCAM7,2024-W38,2024,W38,Human,1,7,0.14285714285714285
BCAM7,2024-W38,2024,W38,Human-Camera Trapper,0,7,0
BCAM7,2024-W38,2024,W38,Mule Deer,12,7,1.7142857142857142
BCAM7,2024-W38,2024,W38,North American River Otter,0,7,0
BCAM7,2024-W38,2024,W38,Northern Elephant Seal,0,7,0
BCAM7,2024-W38,2024,W38,Northern Raccoon,2,7,0.2857142857142857
BCAM7,2024-W38,2024,W38,Striped Skunk,1,7,0.14285714285714285
BCAM7,2024-W38,2024,W38,Brush Rabbit,0,7,0
BCAM7,2024-W38,2024,W38,Californian Sea Lion,0,7,0
BCAM7,2024-W38,2024,W38,Elk,0,7,0
BCAM7,2024-W38,2024,W38,Black-tailed Jackrabbit,0,7,0
BCAM7,2024-W38,2024,W38,Human-Pedestrian,0,7,0
BCAM7,2024-W40,2024,W40,American Badger,0,7,0
BCAM7,2024-W40,2024,W40,Bobcat,2,7,0.2857142857142857
BCAM7,2024-W40,2024,W40,Coyote,10,7,1.4285714285714286
BCAM7,2024-W40,2024,W40,Domestic Cattle,0,7,0
BCAM7,2024-W40,2024,W40,Domestic Dog,0,7,0
BCAM7,2024-W40,2024,W40,Human,0,7,0
BCAM7,2024-W40,2024,W40,Human-Camera Trapper,0,7,0
BCAM7,2024-W40,2024,W40,Mule Deer,7,7,1
BCAM7,2024-W40,2024,W40,North American River Otter,0,7,0
BCAM7,2024-W40,2024,W40,Northern Elephant Seal,0,7,0
BCAM7,2024-W40,2024,W40,Northern Raccoon,3,7,0.42857142857142855
BCAM7,2024-W40,2024,W40,Striped Skunk,1,7,0.14285714285714285
BCAM7,2024-W40,2024,W40,Brush Rabbit,0,7,0
BCAM7,2024-W40,2024,W40,Californian Sea Lion,0,7,0
BCAM7,2024-W40,2024,W40,Elk,0,7,0
BCAM7,2024-W40,2024,W40,Black-tailed Jackrabbit,0,7,0
BCAM7,2024-W40,2024,W40,Human-Pedestrian,0,7,0
BCAM7,2024-W41,2024,W41,American Badger,0,8,0
BCAM7,2024-W41,2024,W41,Bobcat,1,8,0.125
BCAM7,2024-W41,2024,W41,Coyote,10,8,1.25
BCAM7,2024-W41,2024,W41,Domestic Cattle,0,8,0
BCAM7,2024-W41,2024,W41,Domestic Dog,0,8,0
BCAM7,2024-W41,2024,W41,Human,0,8,0
BCAM7,2024-W41,2024,W41,Human-Camera Trapper,2,8,0.25
BCAM7,2024-W41,2024,W41,Mule Deer,2,8,0.25
BCAM7,2024-W41,2024,W41,North American River Otter,0,8,0
BCAM7,2024-W41,2024,W41,Northern Elephant Seal,0,8,0
BCAM7,2024-W41,2024,W41,Northern Raccoon,2,8,0.25
BCAM7,2024-W41,2024,W41,Striped Skunk,1,8,0.125
BCAM7,2024-W41,2024,W41,Brush Rabbit,0,8,0
BCAM7,2024-W41,2024,W41,Californian Sea Lion,0,8,0
BCAM7,2024-W41,2024,W41,Elk,0,8,0
BCAM7,2024-W41,2024,W41,Black-tailed Jackrabbit,0,8,0
BCAM7,2024-W41,2024,W41,Human-Pedestrian,0,8,0
BCAM7,2024-W42,2024,W42,American Badger,0,7,0
BCAM7,2024-W42,2024,W42,Bobcat,3,7,0.42857142857142855
BCAM7,2024-W42,2024,W42,Coyote,6,7,0.8571428571428571
BCAM7,2024-W42,2024,W42,Domestic Cattle,0,7,0
BCAM7,2024-W42,2024,W42,Domestic Dog,0,7,0
BCAM7,2024-W42,2024,W42,Human,0,7,0
BCAM7,2024-W42,2024,W42,Human-Camera Trapper,0,7,0
BCAM7,2024-W42,2024,W42,Mule Deer,3,7,0.42857142857142855
BCAM7,2024-W42,2024,W42,North American River Otter,0,7,0
BCAM7,2024-W42,2024,W42,Northern Elephant Seal,0,7,0
BCAM7,2024-W42,2024,W42,Northern Raccoon,2,7,0.2857142857142857
BCAM7,2024-W42,2024,W42,Striped Skunk,0,7,0
BCAM7,2024-W42,2024,W42,Brush Rabbit,0,7,0
BCAM7,2024-W42,2024,W42,Californian Sea Lion,0,7,0
BCAM7,2024-W42,2024,W42,Elk,0,7,0
BCAM7,2024-W42,2024,W42,Black-tailed Jackrabbit,0,7,0
BCAM7,2024-W42,2024,W42,Human-Pedestrian,0,7,0
BCAM7,2024-W43,2024,W43,American Badger,0,7,0
BCAM7,2024-W43,2024,W43,Bobcat,2,7,0.2857142857142857
BCAM7,2024-W43,2024,W43,Coyote,2,7,0.2857142857142857
BCAM7,2024-W43,2024,W43,Domestic Cattle,0,7,0
BCAM7,2024-W43,2024,W43,Domestic Dog,0,7,0
BCAM7,2024-W43,2024,W43,Human,0,7,0
BCAM7,2024-W43,2024,W43,Human-Camera Trapper,0,7,0
BCAM7,2024-W43,2024,W43,Mule Deer,4,7,0.5714285714285714
BCAM7,2024-W43,2024,W43,North American River Otter,0,7,0
BCAM7,2024-W43,2024,W43,Northern Elephant Seal,0,7,0
BCAM7,2024-W43,2024,W43,Northern Raccoon,7,7,1
BCAM7,2024-W43,2024,W43,Striped Skunk,5,7,0.7142857142857143
BCAM7,2024-W43,2024,W43,Brush Rabbit,0,7,0
BCAM7,2024-W43,2024,W43,Californian Sea Lion,0,7,0
BCAM7,2024-W43,2024,W43,Elk,0,7,0
BCAM7,2024-W43,2024,W43,Black-tailed Jackrabbit,0,7,0
BCAM7,2024-W43,2024,W43,Human-Pedestrian,0,7,0
BCAM7,2024-W44,2024,W44,American Badger,0,7,0
BCAM7,2024-W44,2024,W44,Bobcat,3,7,0.42857142857142855
BCAM7,2024-W44,2024,W44,Coyote,6,7,0.8571428571428571
BCAM7,2024-W44,2024,W44,Domestic Cattle,0,7,0
BCAM7,2024-W44,2024,W44,Domestic Dog,0,7,0
BCAM7,2024-W44,2024,W44,Human,0,7,0
BCAM7,2024-W44,2024,W44,Human-Camera Trapper,0,7,0
BCAM7,2024-W44,2024,W44,Mule Deer,2,7,0.2857142857142857
BCAM7,2024-W44,2024,W44,North American River Otter,0,7,0
BCAM7,2024-W44,2024,W44,Northern Elephant Seal,0,7,0
BCAM7,2024-W44,2024,W44,Northern Raccoon,9,7,1.2857142857142858
BCAM7,2024-W44,2024,W44,Striped Skunk,2,7,0.2857142857142857
BCAM7,2024-W44,2024,W44,Brush Rabbit,0,7,0
BCAM7,2024-W44,2024,W44,Californian Sea Lion,0,7,0
BCAM7,2024-W44,2024,W44,Elk,0,7,0
BCAM7,2024-W44,2024,W44,Black-tailed Jackrabbit,0,7,0
BCAM7,2024-W44,2024,W44,Human-Pedestrian,0,7,0
BCAM7,2024-W45,2024,W45,American Badger,0,8,0
BCAM7,2024-W45,2024,W45,Bobcat,1,8,0.125
BCAM7,2024-W45,2024,W45,Coyote,3,8,0.375
BCAM7,2024-W45,2024,W45,Domestic Cattle,0,8,0
BCAM7,2024-W45,2024,W45,Domestic Dog,0,8,0
BCAM7,2024-W45,2024,W45,Human,0,8,0
BCAM7,2024-W45,2024,W45,Human-Camera Trapper,2,8,0.25
BCAM7,2024-W45,2024,W45,Mule Deer,5,8,0.625
BCAM7,2024-W45,2024,W45,North American River Otter,0,8,0
BCAM7,2024-W45,2024,W45,Northern Elephant Seal,0,8,0
BCAM7,2024-W45,2024,W45,Northern Raccoon,16,8,2
BCAM7,2024-W45,2024,W45,Striped Skunk,7,8,0.875
BCAM7,2024-W45,2024,W45,Brush Rabbit,0,8,0
BCAM7,2024-W45,2024,W45,Californian Sea Lion,0,8,0
BCAM7,2024-W45,2024,W45,Elk,0,8,0
BCAM7,2024-W45,2024,W45,Black-tailed Jackrabbit,0,8,0
BCAM7,2024-W45,2024,W45,Human-Pedestrian,0,8,0
BCAM7,2024-W46,2024,W46,American Badger,0,7,0
BCAM7,2024-W46,2024,W46,Bobcat,1,7,0.14285714285714285
BCAM7,2024-W46,2024,W46,Coyote,6,7,0.8571428571428571
BCAM7,2024-W46,2024,W46,Domestic Cattle,0,7,0
BCAM7,2024-W46,2024,W46,Domestic Dog,0,7,0
BCAM7,2024-W46,2024,W46,Human,0,7,0
BCAM7,2024-W46,2024,W46,Human-Camera Trapper,0,7,0
BCAM7,2024-W46,2024,W46,Mule Deer,1,7,0.14285714285714285
BCAM7,2024-W46,2024,W46,North American River Otter,0,7,0
BCAM7,2024-W46,2024,W46,Northern Elephant Seal,0,7,0
BCAM7,2024-W46,2024,W46,Northern Raccoon,10,7,1.4285714285714286
BCAM7,2024-W46,2024,W46,Striped Skunk,5,7,0.7142857142857143
BCAM7,2024-W46,2024,W46,Brush Rabbit,0,7,0
BCAM7,2024-W46,2024,W46,Californian Sea Lion,0,7,0
BCAM7,2024-W46,2024,W46,Elk,0,7,0
BCAM7,2024-W46,2024,W46,Black-tailed Jackrabbit,0,7,0
BCAM7,2024-W46,2024,W46,Human-Pedestrian,0,7,0
BCAM7,2024-W47,2024,W47,American Badger,0,7,0
BCAM7,2024-W47,2024,W47,Bobcat,1,7,0.14285714285714285
BCAM7,2024-W47,2024,W47,Coyote,5,7,0.7142857142857143
BCAM7,2024-W47,2024,W47,Domestic Cattle,0,7,0
BCAM7,2024-W47,2024,W47,Domestic Dog,0,7,0
BCAM7,2024-W47,2024,W47,Human,0,7,0
BCAM7,2024-W47,2024,W47,Human-Camera Trapper,0,7,0
BCAM7,2024-W47,2024,W47,Mule Deer,3,7,0.42857142857142855
BCAM7,2024-W47,2024,W47,North American River Otter,0,7,0
BCAM7,2024-W47,2024,W47,Northern Elephant Seal,0,7,0
BCAM7,2024-W47,2024,W47,Northern Raccoon,11,7,1.5714285714285714
BCAM7,2024-W47,2024,W47,Striped Skunk,4,7,0.5714285714285714
BCAM7,2024-W47,2024,W47,Brush Rabbit,0,7,0
BCAM7,2024-W47,2024,W47,Californian Sea Lion,0,7,0
BCAM7,2024-W47,2024,W47,Elk,0,7,0
BCAM7,2024-W47,2024,W47,Black-tailed Jackrabbit,0,7,0
BCAM7,2024-W47,2024,W47,Human-Pedestrian,0,7,0
BCAM7,2024-W49,2024,W49,American Badger,0,7,0
BCAM7,2024-W49,2024,W49,Bobcat,1,7,0.14285714285714285
BCAM7,2024-W49,2024,W49,Coyote,2,7,0.2857142857142857
BCAM7,2024-W49,2024,W49,Domestic Cattle,0,7,0
BCAM7,2024-W49,2024,W49,Domestic Dog,0,7,0
BCAM7,2024-W49,2024,W49,Human,0,7,0
BCAM7,2024-W49,2024,W49,Human-Camera Trapper,0,7,0
BCAM7,2024-W49,2024,W49,Mule Deer,2,7,0.2857142857142857
BCAM7,2024-W49,2024,W49,North American River Otter,0,7,0
BCAM7,2024-W49,2024,W49,Northern Elephant Seal,0,7,0
BCAM7,2024-W49,2024,W49,Northern Raccoon,12,7,1.7142857142857142
BCAM7,2024-W49,2024,W49,Striped Skunk,0,7,0
BCAM7,2024-W49,2024,W49,Brush Rabbit,0,7,0
BCAM7,2024-W49,2024,W49,Californian Sea Lion,0,7,0
BCAM7,2024-W49,2024,W49,Elk,0,7,0
BCAM7,2024-W49,2024,W49,Black-tailed Jackrabbit,0,7,0
BCAM7,2024-W49,2024,W49,Human-Pedestrian,0,7,0
BCAM7,2025-W10,2025,W10,American Badger,0,8,0
BCAM7,2025-W10,2025,W10,Bobcat,1,8,0.125
BCAM7,2025-W10,2025,W10,Coyote,3,8,0.375
BCAM7,2025-W10,2025,W10,Domestic Cattle,0,8,0
BCAM7,2025-W10,2025,W10,Domestic Dog,0,8,0
BCAM7,2025-W10,2025,W10,Human,0,8,0
BCAM7,2025-W10,2025,W10,Human-Camera Trapper,0,8,0
BCAM7,2025-W10,2025,W10,Mule Deer,4,8,0.5
BCAM7,2025-W10,2025,W10,North American River Otter,0,8,0
BCAM7,2025-W10,2025,W10,Northern Elephant Seal,0,8,0
BCAM7,2025-W10,2025,W10,Northern Raccoon,5,8,0.625
BCAM7,2025-W10,2025,W10,Striped Skunk,0,8,0
BCAM7,2025-W10,2025,W10,Brush Rabbit,0,8,0
BCAM7,2025-W10,2025,W10,Californian Sea Lion,0,8,0
BCAM7,2025-W10,2025,W10,Elk,0,8,0
BCAM7,2025-W10,2025,W10,Black-tailed Jackrabbit,0,8,0
BCAM7,2025-W10,2025,W10,Human-Pedestrian,0,8,0
BCAM7,2024-W36,2024,W36,American Badger,0,3,0
BCAM7,2024-W36,2024,W36,Bobcat,0,3,0
BCAM7,2024-W36,2024,W36,Coyote,2,3,0.6666666666666666
BCAM7,2024-W36,2024,W36,Domestic Cattle,0,3,0
BCAM7,2024-W36,2024,W36,Domestic Dog,0,3,0
BCAM7,2024-W36,2024,W36,Human,0,3,0
BCAM7,2024-W36,2024,W36,Human-Camera Trapper,1,3,0.3333333333333333
BCAM7,2024-W36,2024,W36,Mule Deer,0,3,0
BCAM7,2024-W36,2024,W36,North American River Otter,0,3,0
BCAM7,2024-W36,2024,W36,Northern Elephant Seal,0,3,0
BCAM7,2024-W36,2024,W36,Northern Raccoon,2,3,0.6666666666666666
BCAM7,2024-W36,2024,W36,Striped Skunk,0,3,0
BCAM7,2024-W36,2024,W36,Brush Rabbit,0,3,0
BCAM7,2024-W36,2024,W36,Californian Sea Lion,0,3,0
BCAM7,2024-W36,2024,W36,Elk,0,3,0
BCAM7,2024-W36,2024,W36,Black-tailed Jackrabbit,0,3,0
BCAM7,2024-W36,2024,W36,Human-Pedestrian,0,3,0
BCAM7,2024-W39,2024,W39,American Badger,0,7,0
BCAM7,2024-W39,2024,W39,Bobcat,0,7,0
BCAM7,2024-W39,2024,W39,Coyote,4,7,0.5714285714285714
BCAM7,2024-W39,2024,W39,Domestic Cattle,0,7,0
BCAM7,2024-W39,2024,W39,Domestic Dog,0,7,0
BCAM7,2024-W39,2024,W39,Human,0,7,0
BCAM7,2024-W39,2024,W39,Human-Camera Trapper,0,7,0
BCAM7,2024-W39,2024,W39,Mule Deer,5,7,0.7142857142857143
BCAM7,2024-W39,2024,W39,North American River Otter,0,7,0
BCAM7,2024-W39,2024,W39,Northern Elephant Seal,0,7,0
BCAM7,2024-W39,2024,W39,Northern Raccoon,2,7,0.2857142857142857
BCAM7,2024-W39,2024,W39,Striped Skunk,0,7,0
BCAM7,2024-W39,2024,W39,Brush Rabbit,0,7,0
BCAM7,2024-W39,2024,W39,Californian Sea Lion,0,7,0
BCAM7,2024-W39,2024,W39,Elk,0,7,0
BCAM7,2024-W39,2024,W39,Black-tailed Jackrabbit,0,7,0
BCAM7,2024-W39,2024,W39,Human-Pedestrian,0,7,0
BCAM7,2024-W48,2024,W48,American Badger,0,7,0
BCAM7,2024-W48,2024,W48,Bobcat,0,7,0
BCAM7,2024-W48,2024,W48,Coyote,2,7,0.2857142857142857
BCAM7,2024-W48,2024,W48,Domestic Cattle,0,7,0
BCAM7,2024-W48,2024,W48,Domestic Dog,0,7,0
BCAM7,2024-W48,2024,W48,Human,1,7,0.14285714285714285
BCAM7,2024-W48,2024,W48,Human-Camera Trapper,0,7,0
BCAM7,2024-W48,2024,W48,Mule Deer,1,7,0.14285714285714285
BCAM7,2024-W48,2024,W48,North American River Otter,2,7,0.2857142857142857
BCAM7,2024-W48,2024,W48,Northern Elephant Seal,0,7,0
BCAM7,2024-W48,2024,W48,Northern Raccoon,27,7,3.857142857142857
BCAM7,2024-W48,2024,W48,Striped Skunk,0,7,0
BCAM7,2024-W48,2024,W48,Brush Rabbit,0,7,0
BCAM7,2024-W48,2024,W48,Californian Sea Lion,0,7,0
BCAM7,2024-W48,2024,W48,Elk,0,7,0
BCAM7,2024-W48,2024,W48,Black-tailed Jackrabbit,0,7,0
BCAM7,2024-W48,2024,W48,Human-Pedestrian,0,7,0
BCAM7,2024-W51,2024,W51,American Badger,0,8,0
BCAM7,2024-W51,2024,W51,Bobcat,0,8,0
BCAM7,2024-W51,2024,W51,Coyote,2,8,0.25
BCAM7,2024-W51,2024,W51,Domestic Cattle,0,8,0
BCAM7,2024-W51,2024,W51,Domestic Dog,0,8,0
BCAM7,2024-W51,2024,W51,Human,0,8,0
