placename,year_month,year,month,common_name,n_detections,sampling_days,detection_rate
BCAM16,2025-01,2025,01,Black-tailed Jackrabbit,0,4,0
BCAM16,2025-01,2025,01,Human-Pedestrian,0,4,0
BCAM16,2024-12,2024,12,American Badger,0,12,0
BCAM16,2024-12,2024,12,Bobcat,0,12,0
BCAM16,2024-12,2024,12,Coyote,0,12,0
BCAM16,2024-12,2024,12,Domestic Cattle,0,12,0
BCAM16,2024-12,2024,12,Domestic Dog,2,12,0.16666666666666666
BCAM16,2024-12,2024,12,Human,10,12,0.8333333333333334
BCAM16,2024-12,2024,12,Human-Camera Trapper,1,12,0.08333333333333333
BCAM16,2024-12,2024,12,Mule Deer,0,12,0
BCAM16,2024-12,2024,12,North American River Otter,0,12,0
BCAM16,2024-12,2024,12,Northern Elephant Seal,0,12,0
BCAM16,2024-12,2024,12,Northern Raccoon,0,12,0
BCAM16,2024-12,2024,12,Striped Skunk,0,12,0
BCAM16,2024-12,2024,12,Brush Rabbit,0,12,0
BCAM16,2024-12,2024,12,Californian Sea Lion,0,12,0
BCAM16,2024-12,2024,12,Elk,0,12,0
BCAM16,2024-12,2024,12,Black-tailed Jackrabbit,0,12,0
BCAM16,2024-12,2024,12,Human-Pedestrian,0,12,0
BCAM17,2023-12,2023,12,American Badger,0,NA,NA
BCAM17,2023-12,2023,12,Bobcat,0,NA,NA
BCAM17,2023-12,2023,12,Coyote,1,NA,NA
BCAM17,2023-12,2023,12,Domestic Cattle,0,NA,NA
BCAM17,2023-12,2023,12,Domestic Dog,7,NA,NA
BCAM17,2023-12,2023,12,Human,10,NA,NA
BCAM17,2023-12,2023,12,Human-Camera Trapper,1,NA,NA
BCAM17,2023-12,2023,12,Mule Deer,0,NA,NA
BCAM17,2023-12,2023,12,North American River Otter,0,NA,NA
BCAM17,2023-12,2023,12,Northern Elephant Seal,0,NA,NA
BCAM17,2023-12,2023,12,Northern Raccoon,0,NA,NA
BCAM17,2023-12,2023,12,Striped Skunk,0,NA,NA
BCAM17,2023-12,2023,12,Brush Rabbit,0,NA,NA
BCAM17,2023-12,2023,12,Californian Sea Lion,0,NA,NA
BCAM17,2023-12,2023,12,Elk,0,NA,NA
BCAM17,2023-12,2023,12,Black-tailed Jackrabbit,0,NA,NA
BCAM17,2023-12,2023,12,Human-Pedestrian,0,NA,NA
BCAM17,2024-01,2024,01,American Badger,0,NA,NA
BCAM17,2024-01,2024,01,Bobcat,0,NA,NA
BCAM17,2024-01,2024,01,Coyote,0,NA,NA
BCAM17,2024-01,2024,01,Domestic Cattle,0,NA,NA
BCAM17,2024-01,2024,01,Domestic Dog,0,NA,NA
BCAM17,2024-01,2024,01,Human,0,NA,NA
BCAM17,2024-01,2024,01,Human-Camera Trapper,1,NA,NA
BCAM17,2024-01,2024,01,Mule Deer,0,NA,NA
BCAM17,2024-01,2024,01,North American River Otter,0,NA,NA
BCAM17,2024-01,2024,01,Northern Elephant Seal,0,NA,NA
BCAM17,2024-01,2024,01,Northern Raccoon,0,NA,NA
BCAM17,2024-01,2024,01,Striped Skunk,0,NA,NA
BCAM17,2024-01,2024,01,Brush Rabbit,0,NA,NA
BCAM17,2024-01,2024,01,Californian Sea Lion,0,NA,NA
BCAM17,2024-01,2024,01,Elk,0,NA,NA
BCAM17,2024-01,2024,01,Black-tailed Jackrabbit,0,NA,NA
BCAM17,2024-01,2024,01,Human-Pedestrian,0,NA,NA
BCAM18,2025-01,2025,01,American Badger,0,32,0
BCAM18,2025-01,2025,01,Bobcat,4,32,0.125
BCAM18,2025-01,2025,01,Coyote,5,32,0.15625
BCAM18,2025-01,2025,01,Domestic Cattle,0,32,0
BCAM18,2025-01,2025,01,Domestic Dog,5,32,0.15625
BCAM18,2025-01,2025,01,Human,13,32,0.40625
BCAM18,2025-01,2025,01,Human-Camera Trapper,2,32,0.0625
BCAM18,2025-01,2025,01,Mule Deer,0,32,0
BCAM18,2025-01,2025,01,North American River Otter,0,32,0
BCAM18,2025-01,2025,01,Northern Elephant Seal,0,32,0
BCAM18,2025-01,2025,01,Northern Raccoon,0,32,0
BCAM18,2025-01,2025,01,Striped Skunk,0,32,0
BCAM18,2025-01,2025,01,Brush Rabbit,0,32,0
BCAM18,2025-01,2025,01,Californian Sea Lion,0,32,0
BCAM18,2025-01,2025,01,Elk,0,32,0
BCAM18,2025-01,2025,01,Black-tailed Jackrabbit,1,32,0.03125
BCAM18,2025-01,2025,01,Human-Pedestrian,0,32,0
BCAM18,2024-12,2024,12,American Badger,0,12,0
BCAM18,2024-12,2024,12,Bobcat,0,12,0
BCAM18,2024-12,2024,12,Coyote,2,12,0.16666666666666666
BCAM18,2024-12,2024,12,Domestic Cattle,0,12,0
BCAM18,2024-12,2024,12,Domestic Dog,0,12,0
BCAM18,2024-12,2024,12,Human,11,12,0.9166666666666666
BCAM18,2024-12,2024,12,Human-Camera Trapper,1,12,0.08333333333333333
BCAM18,2024-12,2024,12,Mule Deer,0,12,0
BCAM18,2024-12,2024,12,North American River Otter,0,12,0
BCAM18,2024-12,2024,12,Northern Elephant Seal,0,12,0
BCAM18,2024-12,2024,12,Northern Raccoon,0,12,0
BCAM18,2024-12,2024,12,Striped Skunk,1,12,0.08333333333333333
BCAM18,2024-12,2024,12,Brush Rabbit,0,12,0
BCAM18,2024-12,2024,12,Californian Sea Lion,0,12,0
BCAM18,2024-12,2024,12,Elk,0,12,0
BCAM18,2024-12,2024,12,Black-tailed Jackrabbit,0,12,0
BCAM18,2024-12,2024,12,Human-Pedestrian,0,12,0
BCAM18,2025-02,2025,02,American Badger,0,30,0
BCAM18,2025-02,2025,02,Bobcat,0,30,0
BCAM18,2025-02,2025,02,Coyote,2,30,0.06666666666666667
BCAM18,2025-02,2025,02,Domestic Cattle,0,30,0
BCAM18,2025-02,2025,02,Domestic Dog,0,30,0
BCAM18,2025-02,2025,02,Human,1,30,0.03333333333333333
BCAM18,2025-02,2025,02,Human-Camera Trapper,3,30,0.1
BCAM18,2025-02,2025,02,Mule Deer,0,30,0
BCAM18,2025-02,2025,02,North American River Otter,0,30,0
BCAM18,2025-02,2025,02,Northern Elephant Seal,0,30,0
BCAM18,2025-02,2025,02,Northern Raccoon,0,30,0
BCAM18,2025-02,2025,02,Striped Skunk,0,30,0
BCAM18,2025-02,2025,02,Brush Rabbit,0,30,0
BCAM18,2025-02,2025,02,Californian Sea Lion,0,30,0
BCAM18,2025-02,2025,02,Elk,0,30,0
BCAM18,2025-02,2025,02,Black-tailed Jackrabbit,0,30,0
BCAM18,2025-02,2025,02,Human-Pedestrian,0,30,0
BCAM2,2023-01,2023,01,American Badger,0,32,0
BCAM2,2023-01,2023,01,Bobcat,0,32,0
BCAM2,2023-01,2023,01,Coyote,11,32,0.34375
BCAM2,2023-01,2023,01,Domestic Cattle,0,32,0
BCAM2,2023-01,2023,01,Domestic Dog,0,32,0
BCAM2,2023-01,2023,01,Human,2,32,0.0625
BCAM2,2023-01,2023,01,Human-Camera Trapper,0,32,0
BCAM2,2023-01,2023,01,Mule Deer,0,32,0
BCAM2,2023-01,2023,01,North American River Otter,0,32,0
BCAM2,2023-01,2023,01,Northern Elephant Seal,0,32,0
BCAM2,2023-01,2023,01,Northern Raccoon,1,32,0.03125
BCAM2,2023-01,2023,01,Striped Skunk,0,32,0
BCAM2,2023-01,2023,01,Brush Rabbit,0,32,0
BCAM2,2023-01,2023,01,Californian Sea Lion,0,32,0
BCAM2,2023-01,2023,01,Elk,0,32,0
BCAM2,2023-01,2023,01,Black-tailed Jackrabbit,0,32,0
BCAM2,2023-01,2023,01,Human-Pedestrian,0,32,0
BCAM2,2023-02,2023,02,American Badger,0,28,0
BCAM2,2023-02,2023,02,Bobcat,0,28,0
BCAM2,2023-02,2023,02,Coyote,0,28,0
BCAM2,2023-02,2023,02,Domestic Cattle,0,28,0
BCAM2,2023-02,2023,02,Domestic Dog,0,28,0
BCAM2,2023-02,2023,02,Human,1,28,0.03571428571428571
BCAM2,2023-02,2023,02,Human-Camera Trapper,0,28,0
BCAM2,2023-02,2023,02,Mule Deer,0,28,0
BCAM2,2023-02,2023,02,North American River Otter,0,28,0
BCAM2,2023-02,2023,02,Northern Elephant Seal,0,28,0
BCAM2,2023-02,2023,02,Northern Raccoon,0,28,0
BCAM2,2023-02,2023,02,Striped Skunk,0,28,0
BCAM2,2023-02,2023,02,Brush Rabbit,0,28,0
BCAM2,2023-02,2023,02,Californian Sea Lion,0,28,0
BCAM2,2023-02,2023,02,Elk,0,28,0
BCAM2,2023-02,2023,02,Black-tailed Jackrabbit,0,28,0
BCAM2,2023-02,2023,02,Human-Pedestrian,0,28,0
BCAM2,2023-03,2023,03,American Badger,0,13,0
BCAM2,2023-03,2023,03,Bobcat,0,13,0
BCAM2,2023-03,2023,03,Coyote,0,13,0
BCAM2,2023-03,2023,03,Domestic Cattle,0,13,0
BCAM2,2023-03,2023,03,Domestic Dog,0,13,0
BCAM2,2023-03,2023,03,Human,1,13,0.07692307692307693
BCAM2,2023-03,2023,03,Human-Camera Trapper,0,13,0
BCAM2,2023-03,2023,03,Mule Deer,0,13,0
BCAM2,2023-03,2023,03,North American River Otter,0,13,0
BCAM2,2023-03,2023,03,Northern Elephant Seal,1,13,0.07692307692307693
BCAM2,2023-03,2023,03,Northern Raccoon,0,13,0
BCAM2,2023-03,2023,03,Striped Skunk,0,13,0
BCAM2,2023-03,2023,03,Brush Rabbit,0,13,0
BCAM2,2023-03,2023,03,Californian Sea Lion,0,13,0
BCAM2,2023-03,2023,03,Elk,0,13,0
BCAM2,2023-03,2023,03,Black-tailed Jackrabbit,0,13,0
BCAM2,2023-03,2023,03,Human-Pedestrian,0,13,0
BCAM2,2022-12,2022,12,American Badger,0,11,0
BCAM2,2022-12,2022,12,Bobcat,0,11,0
BCAM2,2022-12,2022,12,Coyote,0,11,0
BCAM2,2022-12,2022,12,Domestic Cattle,0,11,0
BCAM2,2022-12,2022,12,Domestic Dog,0,11,0
BCAM2,2022-12,2022,12,Human,0,11,0
BCAM2,2022-12,2022,12,Human-Camera Trapper,1,11,0.09090909090909091
BCAM2,2022-12,2022,12,Mule Deer,0,11,0
BCAM2,2022-12,2022,12,North American River Otter,0,11,0
BCAM2,2022-12,2022,12,Northern Elephant Seal,0,11,0
BCAM2,2022-12,2022,12,Northern Raccoon,0,11,0
BCAM2,2022-12,2022,12,Striped Skunk,0,11,0
BCAM2,2022-12,2022,12,Brush Rabbit,0,11,0
BCAM2,2022-12,2022,12,Californian Sea Lion,0,11,0
BCAM2,2022-12,2022,12,Elk,0,11,0
BCAM2,2022-12,2022,12,Black-tailed Jackrabbit,0,11,0
BCAM2,2022-12,2022,12,Human-Pedestrian,0,11,0
BCAM22,2025-01,2025,01,American Badger,0,32,0
BCAM22,2025-01,2025,01,Bobcat,0,32,0
BCAM22,2025-01,2025,01,Coyote,10,32,0.3125
BCAM22,2025-01,2025,01,Domestic Cattle,0,32,0
BCAM22,2025-01,2025,01,Domestic Dog,0,32,0
BCAM22,2025-01,2025,01,Human,0,32,0
BCAM22,2025-01,2025,01,Human-Camera Trapper,2,32,0.0625
BCAM22,2025-01,2025,01,Mule Deer,0,32,0
BCAM22,2025-01,2025,01,North American River Otter,0,32,0
BCAM22,2025-01,2025,01,Northern Elephant Seal,5,32,0.15625
BCAM22,2025-01,2025,01,Northern Raccoon,0,32,0
BCAM22,2025-01,2025,01,Striped Skunk,0,32,0
BCAM22,2025-01,2025,01,Brush Rabbit,0,32,0
BCAM22,2025-01,2025,01,Californian Sea Lion,0,32,0
BCAM22,2025-01,2025,01,Elk,0,32,0
BCAM22,2025-01,2025,01,Black-tailed Jackrabbit,0,32,0
BCAM22,2025-01,2025,01,Human-Pedestrian,0,32,0
BCAM22,2025-02,2025,02,American Badger,0,17,0
BCAM22,2025-02,2025,02,Bobcat,0,17,0
BCAM22,2025-02,2025,02,Coyote,5,17,0.29411764705882354
BCAM22,2025-02,2025,02,Domestic Cattle,0,17,0
BCAM22,2025-02,2025,02,Domestic Dog,0,17,0
BCAM22,2025-02,2025,02,Human,0,17,0
BCAM22,2025-02,2025,02,Human-Camera Trapper,3,17,0.17647058823529413
BCAM22,2025-02,2025,02,Mule Deer,0,17,0
BCAM22,2025-02,2025,02,North American River Otter,0,17,0
BCAM22,2025-02,2025,02,Northern Elephant Seal,1,17,0.058823529411764705
BCAM22,2025-02,2025,02,Northern Raccoon,1,17,0.058823529411764705
BCAM22,2025-02,2025,02,Striped Skunk,0,17,0
BCAM22,2025-02,2025,02,Brush Rabbit,0,17,0
BCAM22,2025-02,2025,02,Californian Sea Lion,0,17,0
BCAM22,2025-02,2025,02,Elk,0,17,0
BCAM22,2025-02,2025,02,Black-tailed Jackrabbit,0,17,0
BCAM22,2025-02,2025,02,Human-Pedestrian,0,17,0
BCAM22,2024-12,2024,12,American Badger,0,12,0
BCAM22,2024-12,2024,12,Bobcat,0,12,0
BCAM22,2024-12,2024,12,Coyote,0,12,0
BCAM22,2024-12,2024,12,Domestic Cattle,0,12,0
BCAM22,2024-12,2024,12,Domestic Dog,0,12,0
BCAM22,2024-12,2024,12,Human,0,12,0
BCAM22,2024-12,2024,12,Human-Camera Trapper,1,12,0.08333333333333333
BCAM22,2024-12,2024,12,Mule Deer,0,12,0
BCAM22,2024-12,2024,12,North American River Otter,0,12,0
BCAM22,2024-12,2024,12,Northern Elephant Seal,7,12,0.5833333333333334
BCAM22,2024-12,2024,12,Northern Raccoon,0,12,0
BCAM22,2024-12,2024,12,Striped Skunk,0,12,0
BCAM22,2024-12,2024,12,Brush Rabbit,0,12,0
BCAM22,2024-12,2024,12,Californian Sea Lion,0,12,0
BCAM22,2024-12,2024,12,Elk,0,12,0
BCAM22,2024-12,2024,12,Black-tailed Jackrabbit,0,12,0
BCAM22,2024-12,2024,12,Human-Pedestrian,0,12,0
BCAM23,2025-01,2025,01,American Badger,0,32,0
BCAM23,2025-01,2025,01,Bobcat,0,32,0
BCAM23,2025-01,2025,01,Coyote,3,32,0.09375
BCAM23,2025-01,2025,01,Domestic Cattle,0,32,0
BCAM23,2025-01,2025,01,Domestic Dog,0,32,0
BCAM23,2025-01,2025,01,Human,1,32,0.03125
BCAM23,2025-01,2025,01,Human-Camera Trapper,2,32,0.0625
BCAM23,2025-01,2025,01,Mule Deer,0,32,0
BCAM23,2025-01,2025,01,North American River Otter,0,32,0
BCAM23,2025-01,2025,01,Northern Elephant Seal,0,32,0
BCAM23,2025-01,2025,01,Northern Raccoon,0,32,0
BCAM23,2025-01,2025,01,Striped Skunk,0,32,0
BCAM23,2025-01,2025,01,Brush Rabbit,0,32,0
BCAM23,2025-01,2025,01,Californian Sea Lion,0,32,0
BCAM23,2025-01,2025,01,Elk,0,32,0
BCAM23,2025-01,2025,01,Black-tailed Jackrabbit,0,32,0
BCAM23,2025-01,2025,01,Human-Pedestrian,0,32,0
BCAM23,2025-03,2025,03,American Badger,0,15,0
BCAM23,2025-03,2025,03,Bobcat,0,15,0
BCAM23,2025-03,2025,03,Coyote,2,15,0.13333333333333333
BCAM23,2025-03,2025,03,Domestic Cattle,0,15,0
BCAM23,2025-03,2025,03,Domestic Dog,0,15,0
BCAM23,2025-03,2025,03,Human,0,15,0
BCAM23,2025-03,2025,03,Human-Camera Trapper,1,15,0.06666666666666667
BCAM23,2025-03,2025,03,Mule Deer,0,15,0
BCAM23,2025-03,2025,03,North American River Otter,0,15,0
BCAM23,2025-03,2025,03,Northern Elephant Seal,0,15,0
BCAM23,2025-03,2025,03,Northern Raccoon,0,15,0
BCAM23,2025-03,2025,03,Striped Skunk,0,15,0
BCAM23,2025-03,2025,03,Brush Rabbit,0,15,0
BCAM23,2025-03,2025,03,Californian Sea Lion,0,15,0
BCAM23,2025-03,2025,03,Elk,0,15,0
BCAM23,2025-03,2025,03,Black-tailed Jackrabbit,0,15,0
BCAM23,2025-03,2025,03,Human-Pedestrian,0,15,0
BCAM23,2025-02,2025,02,American Badger,0,30,0
BCAM23,2025-02,2025,02,Bobcat,0,30,0
BCAM23,2025-02,2025,02,Coyote,0,30,0
BCAM23,2025-02,2025,02,Domestic Cattle,0,30,0
BCAM23,2025-02,2025,02,Domestic Dog,0,30,0
BCAM23,2025-02,2025,02,Human,2,30,0.06666666666666667
BCAM23,2025-02,2025,02,Human-Camera Trapper,3,30,0.1
BCAM23,2025-02,2025,02,Mule Deer,0,30,0
BCAM23,2025-02,2025,02,North American River Otter,0,30,0
BCAM23,2025-02,2025,02,Northern Elephant Seal,0,30,0
BCAM23,2025-02,2025,02,Northern Raccoon,0,30,0
BCAM23,2025-02,2025,02,Striped Skunk,0,30,0
BCAM23,2025-02,2025,02,Brush Rabbit,0,30,0
BCAM23,2025-02,2025,02,Californian Sea Lion,0,30,0
BCAM23,2025-02,2025,02,Elk,0,30,0
BCAM23,2025-02,2025,02,Black-tailed Jackrabbit,0,30,0
BCAM23,2025-02,2025,02,Human-Pedestrian,0,30,0
BCAM23,2024-12,2024,12,American Badger,0,11,0
BCAM23,2024-12,2024,12,Bobcat,0,11,0
BCAM23,2024-12,2024,12,Coyote,0,11,0
BCAM23,2024-12,2024,12,Domestic Cattle,0,11,0
BCAM23,2024-12,2024,12,Domestic Dog,0,11,0
BCAM23,2024-12,2024,12,Human,0,11,0
BCAM23,2024-12,2024,12,Human-Camera Trapper,1,11,0.09090909090909091
BCAM23,2024-12,2024,12,Mule Deer,0,11,0
BCAM23,2024-12,2024,12,North American River Otter,0,11,0
BCAM23,2024-12,2024,12,Northern Elephant Seal,0,11,0
BCAM23,2024-12,2024,12,Northern Raccoon,0,11,0
BCAM23,2024-12,2024,12,Striped Skunk,0,11,0
BCAM23,2024-12,2024,12,Brush Rabbit,0,11,0
BCAM23,2024-12,2024,12,Californian Sea Lion,0,11,0
BCAM23,2024-12,2024,12,Elk,0,11,0
BCAM23,2024-12,2024,12,Black-tailed Jackrabbit,0,11,0
BCAM23,2024-12,2024,12,Human-Pedestrian,0,11,0
BCAM24,2025-02,2025,02,American Badger,0,30,0
BCAM24,2025-02,2025,02,Bobcat,3,30,0.1
BCAM24,2025-02,2025,02,Coyote,1,30,0.03333333333333333
BCAM24,2025-02,2025,02,Domestic Cattle,0,30,0
BCAM24,2025-02,2025,02,Domestic Dog,3,30,0.1
BCAM24,2025-02,2025,02,Human,4,30,0.13333333333333333
BCAM24,2025-02,2025,02,Human-Camera Trapper,3,30,0.1
BCAM24,2025-02,2025,02,Mule Deer,0,30,0
BCAM24,2025-02,2025,02,North American River Otter,0,30,0
BCAM24,2025-02,2025,02,Northern Elephant Seal,0,30,0
BCAM24,2025-02,2025,02,Northern Raccoon,0,30,0
BCAM24,2025-02,2025,02,Striped Skunk,0,30,0
BCAM24,2025-02,2025,02,Brush Rabbit,0,30,0
BCAM24,2025-02,2025,02,Californian Sea Lion,0,30,0
BCAM24,2025-02,2025,02,Elk,0,30,0
BCAM24,2025-02,2025,02,Black-tailed Jackrabbit,0,30,0
BCAM24,2025-02,2025,02,Human-Pedestrian,0,30,0
BCAM24,2025-03,2025,03,American Badger,0,16,0
BCAM24,2025-03,2025,03,Bobcat,2,16,0.125
BCAM24,2025-03,2025,03,Coyote,1,16,0.0625
BCAM24,2025-03,2025,03,Domestic Cattle,0,16,0
BCAM24,2025-03,2025,03,Domestic Dog,0,16,0
BCAM24,2025-03,2025,03,Human,0,16,0
BCAM24,2025-03,2025,03,Human-Camera Trapper,2,16,0.125
BCAM24,2025-03,2025,03,Mule Deer,0,16,0
BCAM24,2025-03,2025,03,North American River Otter,0,16,0
BCAM24,2025-03,2025,03,Northern Elephant Seal,0,16,0
BCAM24,2025-03,2025,03,Northern Raccoon,0,16,0
BCAM24,2025-03,2025,03,Striped Skunk,0,16,0
BCAM24,2025-03,2025,03,Brush Rabbit,0,16,0
BCAM24,2025-03,2025,03,Californian Sea Lion,0,16,0
BCAM24,2025-03,2025,03,Elk,0,16,0
BCAM24,2025-03,2025,03,Black-tailed Jackrabbit,0,16,0
BCAM24,2025-03,2025,03,Human-Pedestrian,0,16,0
BCAM24,2025-01,2025,01,American Badger,0,28,0
BCAM24,2025-01,2025,01,Bobcat,0,28,0
BCAM24,2025-01,2025,01,Coyote,4,28,0.14285714285714285
BCAM24,2025-01,2025,01,Domestic Cattle,0,28,0
BCAM24,2025-01,2025,01,Domestic Dog,3,28,0.10714285714285714
BCAM24,2025-01,2025,01,Human,7,28,0.25
BCAM24,2025-01,2025,01,Human-Camera Trapper,1,28,0.03571428571428571
BCAM24,2025-01,2025,01,Mule Deer,0,28,0
BCAM24,2025-01,2025,01,North American River Otter,0,28,0
BCAM24,2025-01,2025,01,Northern Elephant Seal,0,28,0
BCAM24,2025-01,2025,01,Northern Raccoon,0,28,0
BCAM24,2025-01,2025,01,Striped Skunk,0,28,0
BCAM24,2025-01,2025,01,Brush Rabbit,0,28,0
BCAM24,2025-01,2025,01,Californian Sea Lion,0,28,0
BCAM24,2025-01,2025,01,Elk,0,28,0
BCAM24,2025-01,2025,01,Black-tailed Jackrabbit,0,28,0
BCAM24,2025-01,2025,01,Human-Pedestrian,0,28,0
BCAM25,2024-01,2024,01,American Badger,0,NA,NA
BCAM25,2024-01,2024,01,Bobcat,0,NA,NA
BCAM25,2024-01,2024,01,Coyote,1,NA,NA
BCAM25,2024-01,2024,01,Domestic Cattle,0,NA,NA
BCAM25,2024-01,2024,01,Domestic Dog,2,NA,NA
BCAM25,2024-01,2024,01,Human,6,NA,NA
BCAM25,2024-01,2024,01,Human-Camera Trapper,1,NA,NA
BCAM25,2024-01,2024,01,Mule Deer,0,NA,NA
BCAM25,2024-01,2024,01,North American River Otter,0,NA,NA
BCAM25,2024-01,2024,01,Northern Elephant Seal,0,NA,NA
BCAM25,2024-01,2024,01,Northern Raccoon,0,NA,NA
BCAM25,2024-01,2024,01,Striped Skunk,0,NA,NA
BCAM25,2024-01,2024,01,Brush Rabbit,0,NA,NA
BCAM25,2024-01,2024,01,Californian Sea Lion,0,NA,NA
BCAM25,2024-01,2024,01,Elk,0,NA,NA
BCAM25,2024-01,2024,01,Black-tailed Jackrabbit,0,NA,NA
BCAM25,2024-01,2024,01,Human-Pedestrian,0,NA,NA
BCAM25,2024-02,2024,02,American Badger,0,NA,NA
BCAM25,2024-02,2024,02,Bobcat,0,NA,NA
BCAM25,2024-02,2024,02,Coyote,1,NA,NA
BCAM25,2024-02,2024,02,Domestic Cattle,0,NA,NA
BCAM25,2024-02,2024,02,Domestic Dog,2,NA,NA
BCAM25,2024-02,2024,02,Human,2,NA,NA
BCAM25,2024-02,2024,02,Human-Camera Trapper,3,NA,NA
BCAM25,2024-02,2024,02,Mule Deer,0,NA,NA
BCAM25,2024-02,2024,02,North American River Otter,0,NA,NA
BCAM25,2024-02,2024,02,Northern Elephant Seal,0,NA,NA
BCAM25,2024-02,2024,02,Northern Raccoon,0,NA,NA
BCAM25,2024-02,2024,02,Striped Skunk,0,NA,NA
BCAM25,2024-02,2024,02,Brush Rabbit,0,NA,NA
BCAM25,2024-02,2024,02,Californian Sea Lion,0,NA,NA
BCAM25,2024-02,2024,02,Elk,0,NA,NA
BCAM25,2024-02,2024,02,Black-tailed Jackrabbit,0,NA,NA
BCAM25,2024-02,2024,02,Human-Pedestrian,0,NA,NA
BCAM26,2023-09,2023,09,American Badger,0,12,0
BCAM26,2023-09,2023,09,Bobcat,0,12,0
BCAM26,2023-09,2023,09,Coyote,1,12,0.08333333333333333
BCAM26,2023-09,2023,09,Domestic Cattle,0,12,0
BCAM26,2023-09,2023,09,Domestic Dog,0,12,0
BCAM26,2023-09,2023,09,Human,4,12,0.3333333333333333
BCAM26,2023-09,2023,09,Human-Camera Trapper,3,12,0.25
BCAM26,2023-09,2023,09,Mule Deer,0,12,0
BCAM26,2023-09,2023,09,North American River Otter,0,12,0
BCAM26,2023-09,2023,09,Northern Elephant Seal,0,12,0
BCAM26,2023-09,2023,09,Northern Raccoon,0,12,0
BCAM26,2023-09,2023,09,Striped Skunk,0,12,0
BCAM26,2023-09,2023,09,Brush Rabbit,0,12,0
BCAM26,2023-09,2023,09,Californian Sea Lion,0,12,0
BCAM26,2023-09,2023,09,Elk,0,12,0
BCAM26,2023-09,2023,09,Black-tailed Jackrabbit,0,12,0
BCAM26,2023-09,2023,09,Human-Pedestrian,0,12,0
BCAM26,2023-10,2023,10,American Badger,0,31,0
BCAM26,2023-10,2023,10,Bobcat,0,31,0
BCAM26,2023-10,2023,10,Coyote,2,31,0.06451612903225806
BCAM26,2023-10,2023,10,Domestic Cattle,0,31,0
BCAM26,2023-10,2023,10,Domestic Dog,0,31,0
BCAM26,2023-10,2023,10,Human,4,31,0.12903225806451613
BCAM26,2023-10,2023,10,Human-Camera Trapper,1,31,0.03225806451612903
BCAM26,2023-10,2023,10,Mule Deer,8,31,0.25806451612903225
BCAM26,2023-10,2023,10,North American River Otter,1,31,0.03225806451612903
BCAM26,2023-10,2023,10,Northern Elephant Seal,0,31,0
BCAM26,2023-10,2023,10,Northern Raccoon,11,31,0.3548387096774194
BCAM26,2023-10,2023,10,Striped Skunk,0,31,0
BCAM26,2023-10,2023,10,Brush Rabbit,0,31,0
BCAM26,2023-10,2023,10,Californian Sea Lion,0,31,0
BCAM26,2023-10,2023,10,Elk,0,31,0
BCAM26,2023-10,2023,10,Black-tailed Jackrabbit,0,31,0
BCAM26,2023-10,2023,10,Human-Pedestrian,0,31,0
BCAM26,2023-11,2023,11,American Badger,0,4,0
BCAM26,2023-11,2023,11,Bobcat,0,4,0
BCAM26,2023-11,2023,11,Coyote,1,4,0.25
BCAM26,2023-11,2023,11,Domestic Cattle,0,4,0
BCAM26,2023-11,2023,11,Domestic Dog,0,4,0
BCAM26,2023-11,2023,11,Human,0,4,0
BCAM26,2023-11,2023,11,Human-Camera Trapper,2,4,0.5
BCAM26,2023-11,2023,11,Mule Deer,0,4,0
BCAM26,2023-11,2023,11,North American River Otter,0,4,0
BCAM26,2023-11,2023,11,Northern Elephant Seal,0,4,0
BCAM26,2023-11,2023,11,Northern Raccoon,0,4,0
BCAM26,2023-11,2023,11,Striped Skunk,0,4,0
BCAM26,2023-11,2023,11,Brush Rabbit,0,4,0
BCAM26,2023-11,2023,11,Californian Sea Lion,0,4,0
BCAM26,2023-11,2023,11,Elk,0,4,0
BCAM26,2023-11,2023,11,Black-tailed Jackrabbit,0,4,0
BCAM26,2023-11,2023,11,Human-Pedestrian,0,4,0
BCAM26,2024-10,2024,10,American Badger,0,32,0
BCAM26,2024-10,2024,10,Bobcat,0,32,0
BCAM26,2024-10,2024,10,Coyote,3,32,0.09375
BCAM26,2024-10,2024,10,Domestic Cattle,0,32,0
BCAM26,2024-10,2024,10,Domestic Dog,0,32,0
BCAM26,2024-10,2024,10,Human,7,32,0.21875
BCAM26,2024-10,2024,10,Human-Camera Trapper,2,32,0.0625
BCAM26,2024-10,2024,10,Mule Deer,3,32,0.09375
BCAM26,2024-10,2024,10,North American River Otter,0,32,0
BCAM26,2024-10,2024,10,Northern Elephant Seal,0,32,0
BCAM26,2024-10,2024,10,Northern Raccoon,5,32,0.15625
BCAM26,2024-10,2024,10,Striped Skunk,0,32,0
BCAM26,2024-10,2024,10,Brush Rabbit,0,32,0
BCAM26,2024-10,2024,10,Californian Sea Lion,0,32,0
BCAM26,2024-10,2024,10,Elk,0,32,0
BCAM26,2024-10,2024,10,Black-tailed Jackrabbit,0,32,0
BCAM26,2024-10,2024,10,Human-Pedestrian,0,32,0
BCAM26,2024-11,2024,11,American Badger,0,31,0
BCAM26,2024-11,2024,11,Bobcat,0,31,0
BCAM26,2024-11,2024,11,Coyote,7,31,0.22580645161290322
BCAM26,2024-11,2024,11,Domestic Cattle,0,31,0
BCAM26,2024-11,2024,11,Domestic Dog,0,31,0
