placename,year_week,year,week,common_name,n_detections,sampling_days,detection_rate
BCAM4,2023-08,2023,08,Black-tailed Jackrabbit,0,7,0
BCAM4,2023-08,2023,08,Domestic Elk,0,7,0
BCAM4,2023-09,2023,09,American Badger,0,7,0
BCAM4,2023-09,2023,09,Bobcat,0,7,0
BCAM4,2023-09,2023,09,Coyote,7,7,1
BCAM4,2023-09,2023,09,Domestic Dog,0,7,0
BCAM4,2023-09,2023,09,Human,0,7,0
BCAM4,2023-09,2023,09,Human-Camera Trapper,0,7,0
BCAM4,2023-09,2023,09,Mule Deer,0,7,0
BCAM4,2023-09,2023,09,North American River Otter,0,7,0
BCAM4,2023-09,2023,09,Northern Elephant Seal,9,7,1.2857142857142858
BCAM4,2023-09,2023,09,Northern Raccoon,0,7,0
BCAM4,2023-09,2023,09,Striped Skunk,0,7,0
BCAM4,2023-09,2023,09,Brush Rabbit,0,7,0
BCAM4,2023-09,2023,09,Californian Sea Lion,0,7,0
BCAM4,2023-09,2023,09,Domestic Cattle,0,7,0
BCAM4,2023-09,2023,09,Elk,0,7,0
BCAM4,2023-09,2023,09,Black-tailed Jackrabbit,0,7,0
BCAM4,2023-09,2023,09,Domestic Elk,0,7,0
BCAM4,2023-10,2023,10,American Badger,0,7,0
BCAM4,2023-10,2023,10,Bobcat,0,7,0
BCAM4,2023-10,2023,10,Coyote,16,7,2.2857142857142856
BCAM4,2023-10,2023,10,Domestic Dog,0,7,0
BCAM4,2023-10,2023,10,Human,1,7,0.14285714285714285
BCAM4,2023-10,2023,10,Human-Camera Trapper,0,7,0
BCAM4,2023-10,2023,10,Mule Deer,0,7,0
BCAM4,2023-10,2023,10,North American River Otter,0,7,0
BCAM4,2023-10,2023,10,Northern Elephant Seal,40,7,5.714285714285714
BCAM4,2023-10,2023,10,Northern Raccoon,0,7,0
BCAM4,2023-10,2023,10,Striped Skunk,0,7,0
BCAM4,2023-10,2023,10,Brush Rabbit,0,7,0
BCAM4,2023-10,2023,10,Californian Sea Lion,0,7,0
BCAM4,2023-10,2023,10,Domestic Cattle,0,7,0
BCAM4,2023-10,2023,10,Elk,0,7,0
BCAM4,2023-10,2023,10,Black-tailed Jackrabbit,0,7,0
BCAM4,2023-10,2023,10,Domestic Elk,0,7,0
BCAM4,2023-37,2023,37,American Badger,0,7,0
BCAM4,2023-37,2023,37,Bobcat,0,7,0
BCAM4,2023-37,2023,37,Coyote,6,7,0.8571428571428571
BCAM4,2023-37,2023,37,Domestic Dog,0,7,0
BCAM4,2023-37,2023,37,Human,1,7,0.14285714285714285
BCAM4,2023-37,2023,37,Human-Camera Trapper,0,7,0
BCAM4,2023-37,2023,37,Mule Deer,10,7,1.4285714285714286
BCAM4,2023-37,2023,37,North American River Otter,0,7,0
BCAM4,2023-37,2023,37,Northern Elephant Seal,0,7,0
BCAM4,2023-37,2023,37,Northern Raccoon,2,7,0.2857142857142857
BCAM4,2023-37,2023,37,Striped Skunk,1,7,0.14285714285714285
BCAM4,2023-37,2023,37,Brush Rabbit,0,7,0
BCAM4,2023-37,2023,37,Californian Sea Lion,0,7,0
BCAM4,2023-37,2023,37,Domestic Cattle,0,7,0
BCAM4,2023-37,2023,37,Elk,0,7,0
BCAM4,2023-37,2023,37,Black-tailed Jackrabbit,0,7,0
BCAM4,2023-37,2023,37,Domestic Elk,0,7,0
BCAM4,2023-38,2023,38,American Badger,0,7,0
BCAM4,2023-38,2023,38,Bobcat,0,7,0
BCAM4,2023-38,2023,38,Coyote,6,7,0.8571428571428571
BCAM4,2023-38,2023,38,Domestic Dog,0,7,0
BCAM4,2023-38,2023,38,Human,3,7,0.42857142857142855
BCAM4,2023-38,2023,38,Human-Camera Trapper,2,7,0.2857142857142857
BCAM4,2023-38,2023,38,Mule Deer,6,7,0.8571428571428571
BCAM4,2023-38,2023,38,North American River Otter,0,7,0
BCAM4,2023-38,2023,38,Northern Elephant Seal,0,7,0
BCAM4,2023-38,2023,38,Northern Raccoon,2,7,0.2857142857142857
BCAM4,2023-38,2023,38,Striped Skunk,0,7,0
BCAM4,2023-38,2023,38,Brush Rabbit,0,7,0
BCAM4,2023-38,2023,38,Californian Sea Lion,0,7,0
BCAM4,2023-38,2023,38,Domestic Cattle,0,7,0
BCAM4,2023-38,2023,38,Elk,0,7,0
BCAM4,2023-38,2023,38,Black-tailed Jackrabbit,0,7,0
BCAM4,2023-38,2023,38,Domestic Elk,0,7,0
BCAM4,2023-39,2023,39,American Badger,0,7,0
BCAM4,2023-39,2023,39,Bobcat,0,7,0
BCAM4,2023-39,2023,39,Coyote,2,7,0.2857142857142857
BCAM4,2023-39,2023,39,Domestic Dog,0,7,0
BCAM4,2023-39,2023,39,Human,3,7,0.42857142857142855
BCAM4,2023-39,2023,39,Human-Camera Trapper,1,7,0.14285714285714285
BCAM4,2023-39,2023,39,Mule Deer,5,7,0.7142857142857143
BCAM4,2023-39,2023,39,North American River Otter,0,7,0
BCAM4,2023-39,2023,39,Northern Elephant Seal,0,7,0
BCAM4,2023-39,2023,39,Northern Raccoon,0,7,0
BCAM4,2023-39,2023,39,Striped Skunk,0,7,0
BCAM4,2023-39,2023,39,Brush Rabbit,0,7,0
BCAM4,2023-39,2023,39,Californian Sea Lion,0,7,0
BCAM4,2023-39,2023,39,Domestic Cattle,0,7,0
BCAM4,2023-39,2023,39,Elk,0,7,0
BCAM4,2023-39,2023,39,Black-tailed Jackrabbit,0,7,0
BCAM4,2023-39,2023,39,Domestic Elk,0,7,0
BCAM4,2023-40,2023,40,American Badger,0,7,0
BCAM4,2023-40,2023,40,Bobcat,0,7,0
BCAM4,2023-40,2023,40,Coyote,1,7,0.14285714285714285
BCAM4,2023-40,2023,40,Domestic Dog,0,7,0
BCAM4,2023-40,2023,40,Human,5,7,0.7142857142857143
BCAM4,2023-40,2023,40,Human-Camera Trapper,0,7,0
BCAM4,2023-40,2023,40,Mule Deer,3,7,0.42857142857142855
BCAM4,2023-40,2023,40,North American River Otter,0,7,0
BCAM4,2023-40,2023,40,Northern Elephant Seal,0,7,0
BCAM4,2023-40,2023,40,Northern Raccoon,1,7,0.14285714285714285
BCAM4,2023-40,2023,40,Striped Skunk,0,7,0
BCAM4,2023-40,2023,40,Brush Rabbit,0,7,0
BCAM4,2023-40,2023,40,Californian Sea Lion,0,7,0
BCAM4,2023-40,2023,40,Domestic Cattle,0,7,0
BCAM4,2023-40,2023,40,Elk,0,7,0
BCAM4,2023-40,2023,40,Black-tailed Jackrabbit,0,7,0
BCAM4,2023-40,2023,40,Domestic Elk,0,7,0
BCAM4,2023-44,2023,44,American Badger,0,7,0
BCAM4,2023-44,2023,44,Bobcat,0,7,0
BCAM4,2023-44,2023,44,Coyote,1,7,0.14285714285714285
BCAM4,2023-44,2023,44,Domestic Dog,0,7,0
BCAM4,2023-44,2023,44,Human,2,7,0.2857142857142857
BCAM4,2023-44,2023,44,Human-Camera Trapper,2,7,0.2857142857142857
BCAM4,2023-44,2023,44,Mule Deer,1,7,0.14285714285714285
BCAM4,2023-44,2023,44,North American River Otter,1,7,0.14285714285714285
BCAM4,2023-44,2023,44,Northern Elephant Seal,0,7,0
BCAM4,2023-44,2023,44,Northern Raccoon,3,7,0.42857142857142855
BCAM4,2023-44,2023,44,Striped Skunk,0,7,0
BCAM4,2023-44,2023,44,Brush Rabbit,0,7,0
BCAM4,2023-44,2023,44,Californian Sea Lion,0,7,0
BCAM4,2023-44,2023,44,Domestic Cattle,0,7,0
BCAM4,2023-44,2023,44,Elk,0,7,0
BCAM4,2023-44,2023,44,Black-tailed Jackrabbit,0,7,0
BCAM4,2023-44,2023,44,Domestic Elk,0,7,0
BCAM4,2023-46,2023,46,American Badger,0,7,0
BCAM4,2023-46,2023,46,Bobcat,0,7,0
BCAM4,2023-46,2023,46,Coyote,3,7,0.42857142857142855
BCAM4,2023-46,2023,46,Domestic Dog,0,7,0
BCAM4,2023-46,2023,46,Human,1,7,0.14285714285714285
BCAM4,2023-46,2023,46,Human-Camera Trapper,0,7,0
BCAM4,2023-46,2023,46,Mule Deer,3,7,0.42857142857142855
BCAM4,2023-46,2023,46,North American River Otter,0,7,0
BCAM4,2023-46,2023,46,Northern Elephant Seal,0,7,0
BCAM4,2023-46,2023,46,Northern Raccoon,1,7,0.14285714285714285
BCAM4,2023-46,2023,46,Striped Skunk,1,7,0.14285714285714285
BCAM4,2023-46,2023,46,Brush Rabbit,0,7,0
BCAM4,2023-46,2023,46,Californian Sea Lion,0,7,0
BCAM4,2023-46,2023,46,Domestic Cattle,0,7,0
BCAM4,2023-46,2023,46,Elk,0,7,0
BCAM4,2023-46,2023,46,Black-tailed Jackrabbit,0,7,0
BCAM4,2023-46,2023,46,Domestic Elk,0,7,0
BCAM4,2023-48,2023,48,American Badger,0,7,0
BCAM4,2023-48,2023,48,Bobcat,0,7,0
BCAM4,2023-48,2023,48,Coyote,1,7,0.14285714285714285
BCAM4,2023-48,2023,48,Domestic Dog,0,7,0
BCAM4,2023-48,2023,48,Human,0,7,0
BCAM4,2023-48,2023,48,Human-Camera Trapper,0,7,0
BCAM4,2023-48,2023,48,Mule Deer,0,7,0
BCAM4,2023-48,2023,48,North American River Otter,0,7,0
BCAM4,2023-48,2023,48,Northern Elephant Seal,0,7,0
BCAM4,2023-48,2023,48,Northern Raccoon,3,7,0.42857142857142855
BCAM4,2023-48,2023,48,Striped Skunk,1,7,0.14285714285714285
BCAM4,2023-48,2023,48,Brush Rabbit,0,7,0
BCAM4,2023-48,2023,48,Californian Sea Lion,0,7,0
BCAM4,2023-48,2023,48,Domestic Cattle,0,7,0
BCAM4,2023-48,2023,48,Elk,0,7,0
BCAM4,2023-48,2023,48,Black-tailed Jackrabbit,0,7,0
BCAM4,2023-48,2023,48,Domestic Elk,0,7,0
BCAM4,2023-52,2023,52,American Badger,0,7,0
BCAM4,2023-52,2023,52,Bobcat,0,7,0
BCAM4,2023-52,2023,52,Coyote,1,7,0.14285714285714285
BCAM4,2023-52,2023,52,Domestic Dog,0,7,0
BCAM4,2023-52,2023,52,Human,0,7,0
BCAM4,2023-52,2023,52,Human-Camera Trapper,0,7,0
BCAM4,2023-52,2023,52,Mule Deer,0,7,0
BCAM4,2023-52,2023,52,North American River Otter,0,7,0
BCAM4,2023-52,2023,52,Northern Elephant Seal,11,7,1.5714285714285714
BCAM4,2023-52,2023,52,Northern Raccoon,0,7,0
BCAM4,2023-52,2023,52,Striped Skunk,0,7,0
BCAM4,2023-52,2023,52,Brush Rabbit,0,7,0
BCAM4,2023-52,2023,52,Californian Sea Lion,0,7,0
BCAM4,2023-52,2023,52,Domestic Cattle,0,7,0
BCAM4,2023-52,2023,52,Elk,0,7,0
BCAM4,2023-52,2023,52,Black-tailed Jackrabbit,0,7,0
BCAM4,2023-52,2023,52,Domestic Elk,0,7,0
BCAM4,2024-04,2024,04,American Badger,0,7,0
BCAM4,2024-04,2024,04,Bobcat,0,7,0
BCAM4,2024-04,2024,04,Coyote,14,7,2
BCAM4,2024-04,2024,04,Domestic Dog,0,7,0
BCAM4,2024-04,2024,04,Human,1,7,0.14285714285714285
BCAM4,2024-04,2024,04,Human-Camera Trapper,2,7,0.2857142857142857
BCAM4,2024-04,2024,04,Mule Deer,0,7,0
BCAM4,2024-04,2024,04,North American River Otter,0,7,0
BCAM4,2024-04,2024,04,Northern Elephant Seal,17,7,2.4285714285714284
BCAM4,2024-04,2024,04,Northern Raccoon,0,7,0
BCAM4,2024-04,2024,04,Striped Skunk,0,7,0
BCAM4,2024-04,2024,04,Brush Rabbit,0,7,0
BCAM4,2024-04,2024,04,Californian Sea Lion,0,7,0
BCAM4,2024-04,2024,04,Domestic Cattle,0,7,0
BCAM4,2024-04,2024,04,Elk,0,7,0
BCAM4,2024-04,2024,04,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-04,2024,04,Domestic Elk,0,7,0
BCAM4,2024-05,2024,05,American Badger,0,7,0
BCAM4,2024-05,2024,05,Bobcat,0,7,0
BCAM4,2024-05,2024,05,Coyote,1,7,0.14285714285714285
BCAM4,2024-05,2024,05,Domestic Dog,0,7,0
BCAM4,2024-05,2024,05,Human,0,7,0
BCAM4,2024-05,2024,05,Human-Camera Trapper,0,7,0
BCAM4,2024-05,2024,05,Mule Deer,0,7,0
BCAM4,2024-05,2024,05,North American River Otter,0,7,0
BCAM4,2024-05,2024,05,Northern Elephant Seal,33,7,4.714285714285714
BCAM4,2024-05,2024,05,Northern Raccoon,0,7,0
BCAM4,2024-05,2024,05,Striped Skunk,0,7,0
BCAM4,2024-05,2024,05,Brush Rabbit,0,7,0
BCAM4,2024-05,2024,05,Californian Sea Lion,0,7,0
BCAM4,2024-05,2024,05,Domestic Cattle,0,7,0
BCAM4,2024-05,2024,05,Elk,0,7,0
BCAM4,2024-05,2024,05,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-05,2024,05,Domestic Elk,0,7,0
BCAM4,2024-06,2024,06,American Badger,0,7,0
BCAM4,2024-06,2024,06,Bobcat,0,7,0
BCAM4,2024-06,2024,06,Coyote,2,7,0.2857142857142857
BCAM4,2024-06,2024,06,Domestic Dog,0,7,0
BCAM4,2024-06,2024,06,Human,0,7,0
BCAM4,2024-06,2024,06,Human-Camera Trapper,2,7,0.2857142857142857
BCAM4,2024-06,2024,06,Mule Deer,0,7,0
BCAM4,2024-06,2024,06,North American River Otter,0,7,0
BCAM4,2024-06,2024,06,Northern Elephant Seal,73,7,10.428571428571429
BCAM4,2024-06,2024,06,Northern Raccoon,0,7,0
BCAM4,2024-06,2024,06,Striped Skunk,0,7,0
BCAM4,2024-06,2024,06,Brush Rabbit,0,7,0
BCAM4,2024-06,2024,06,Californian Sea Lion,0,7,0
BCAM4,2024-06,2024,06,Domestic Cattle,0,7,0
BCAM4,2024-06,2024,06,Elk,0,7,0
BCAM4,2024-06,2024,06,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-06,2024,06,Domestic Elk,0,7,0
BCAM4,2024-08,2024,08,American Badger,0,7,0
BCAM4,2024-08,2024,08,Bobcat,0,7,0
BCAM4,2024-08,2024,08,Coyote,4,7,0.5714285714285714
BCAM4,2024-08,2024,08,Domestic Dog,0,7,0
BCAM4,2024-08,2024,08,Human,0,7,0
BCAM4,2024-08,2024,08,Human-Camera Trapper,0,7,0
BCAM4,2024-08,2024,08,Mule Deer,0,7,0
BCAM4,2024-08,2024,08,North American River Otter,0,7,0
BCAM4,2024-08,2024,08,Northern Elephant Seal,55,7,7.857142857142857
BCAM4,2024-08,2024,08,Northern Raccoon,0,7,0
BCAM4,2024-08,2024,08,Striped Skunk,0,7,0
BCAM4,2024-08,2024,08,Brush Rabbit,0,7,0
BCAM4,2024-08,2024,08,Californian Sea Lion,0,7,0
BCAM4,2024-08,2024,08,Domestic Cattle,0,7,0
BCAM4,2024-08,2024,08,Elk,0,7,0
BCAM4,2024-08,2024,08,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-08,2024,08,Domestic Elk,0,7,0
BCAM4,2024-11,2024,11,American Badger,0,7,0
BCAM4,2024-11,2024,11,Bobcat,0,7,0
BCAM4,2024-11,2024,11,Coyote,4,7,0.5714285714285714
BCAM4,2024-11,2024,11,Domestic Dog,0,7,0
BCAM4,2024-11,2024,11,Human,0,7,0
BCAM4,2024-11,2024,11,Human-Camera Trapper,0,7,0
BCAM4,2024-11,2024,11,Mule Deer,0,7,0
BCAM4,2024-11,2024,11,North American River Otter,0,7,0
BCAM4,2024-11,2024,11,Northern Elephant Seal,36,7,5.142857142857143
BCAM4,2024-11,2024,11,Northern Raccoon,0,7,0
BCAM4,2024-11,2024,11,Striped Skunk,0,7,0
BCAM4,2024-11,2024,11,Brush Rabbit,0,7,0
BCAM4,2024-11,2024,11,Californian Sea Lion,0,7,0
BCAM4,2024-11,2024,11,Domestic Cattle,0,7,0
BCAM4,2024-11,2024,11,Elk,0,7,0
BCAM4,2024-11,2024,11,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-11,2024,11,Domestic Elk,0,7,0
BCAM4,2024-12,2024,12,American Badger,0,7,0
BCAM4,2024-12,2024,12,Bobcat,0,7,0
BCAM4,2024-12,2024,12,Coyote,4,7,0.5714285714285714
BCAM4,2024-12,2024,12,Domestic Dog,0,7,0
BCAM4,2024-12,2024,12,Human,0,7,0
BCAM4,2024-12,2024,12,Human-Camera Trapper,0,7,0
BCAM4,2024-12,2024,12,Mule Deer,1,7,0.14285714285714285
BCAM4,2024-12,2024,12,North American River Otter,0,7,0
BCAM4,2024-12,2024,12,Northern Elephant Seal,6,7,0.8571428571428571
BCAM4,2024-12,2024,12,Northern Raccoon,0,7,0
BCAM4,2024-12,2024,12,Striped Skunk,0,7,0
BCAM4,2024-12,2024,12,Brush Rabbit,0,7,0
BCAM4,2024-12,2024,12,Californian Sea Lion,0,7,0
BCAM4,2024-12,2024,12,Domestic Cattle,0,7,0
BCAM4,2024-12,2024,12,Elk,0,7,0
BCAM4,2024-12,2024,12,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-12,2024,12,Domestic Elk,0,7,0
BCAM4,2024-16,2024,16,American Badger,0,7,0
BCAM4,2024-16,2024,16,Bobcat,0,7,0
BCAM4,2024-16,2024,16,Coyote,9,7,1.2857142857142858
BCAM4,2024-16,2024,16,Domestic Dog,0,7,0
BCAM4,2024-16,2024,16,Human,1,7,0.14285714285714285
BCAM4,2024-16,2024,16,Human-Camera Trapper,0,7,0
BCAM4,2024-16,2024,16,Mule Deer,2,7,0.2857142857142857
BCAM4,2024-16,2024,16,North American River Otter,0,7,0
BCAM4,2024-16,2024,16,Northern Elephant Seal,0,7,0
BCAM4,2024-16,2024,16,Northern Raccoon,0,7,0
BCAM4,2024-16,2024,16,Striped Skunk,0,7,0
BCAM4,2024-16,2024,16,Brush Rabbit,0,7,0
BCAM4,2024-16,2024,16,Californian Sea Lion,0,7,0
BCAM4,2024-16,2024,16,Domestic Cattle,0,7,0
BCAM4,2024-16,2024,16,Elk,0,7,0
BCAM4,2024-16,2024,16,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-16,2024,16,Domestic Elk,0,7,0
BCAM4,2024-17,2024,17,American Badger,0,7,0
BCAM4,2024-17,2024,17,Bobcat,0,7,0
BCAM4,2024-17,2024,17,Coyote,3,7,0.42857142857142855
BCAM4,2024-17,2024,17,Domestic Dog,0,7,0
BCAM4,2024-17,2024,17,Human,0,7,0
BCAM4,2024-17,2024,17,Human-Camera Trapper,0,7,0
BCAM4,2024-17,2024,17,Mule Deer,0,7,0
BCAM4,2024-17,2024,17,North American River Otter,0,7,0
BCAM4,2024-17,2024,17,Northern Elephant Seal,0,7,0
BCAM4,2024-17,2024,17,Northern Raccoon,0,7,0
BCAM4,2024-17,2024,17,Striped Skunk,0,7,0
BCAM4,2024-17,2024,17,Brush Rabbit,0,7,0
BCAM4,2024-17,2024,17,Californian Sea Lion,0,7,0
BCAM4,2024-17,2024,17,Domestic Cattle,0,7,0
BCAM4,2024-17,2024,17,Elk,0,7,0
BCAM4,2024-17,2024,17,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-17,2024,17,Domestic Elk,0,7,0
BCAM4,2024-18,2024,18,American Badger,0,7,0
BCAM4,2024-18,2024,18,Bobcat,0,7,0
BCAM4,2024-18,2024,18,Coyote,4,7,0.5714285714285714
BCAM4,2024-18,2024,18,Domestic Dog,0,7,0
BCAM4,2024-18,2024,18,Human,0,7,0
BCAM4,2024-18,2024,18,Human-Camera Trapper,2,7,0.2857142857142857
BCAM4,2024-18,2024,18,Mule Deer,0,7,0
BCAM4,2024-18,2024,18,North American River Otter,0,7,0
BCAM4,2024-18,2024,18,Northern Elephant Seal,0,7,0
BCAM4,2024-18,2024,18,Northern Raccoon,0,7,0
BCAM4,2024-18,2024,18,Striped Skunk,0,7,0
BCAM4,2024-18,2024,18,Brush Rabbit,0,7,0
BCAM4,2024-18,2024,18,Californian Sea Lion,0,7,0
BCAM4,2024-18,2024,18,Domestic Cattle,0,7,0
BCAM4,2024-18,2024,18,Elk,0,7,0
BCAM4,2024-18,2024,18,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-18,2024,18,Domestic Elk,0,7,0
BCAM4,2024-19,2024,19,American Badger,0,7,0
BCAM4,2024-19,2024,19,Bobcat,0,7,0
BCAM4,2024-19,2024,19,Coyote,1,7,0.14285714285714285
BCAM4,2024-19,2024,19,Domestic Dog,0,7,0
BCAM4,2024-19,2024,19,Human,0,7,0
BCAM4,2024-19,2024,19,Human-Camera Trapper,0,7,0
BCAM4,2024-19,2024,19,Mule Deer,0,7,0
BCAM4,2024-19,2024,19,North American River Otter,0,7,0
BCAM4,2024-19,2024,19,Northern Elephant Seal,0,7,0
BCAM4,2024-19,2024,19,Northern Raccoon,0,7,0
BCAM4,2024-19,2024,19,Striped Skunk,0,7,0
BCAM4,2024-19,2024,19,Brush Rabbit,0,7,0
BCAM4,2024-19,2024,19,Californian Sea Lion,0,7,0
BCAM4,2024-19,2024,19,Domestic Cattle,0,7,0
BCAM4,2024-19,2024,19,Elk,0,7,0
BCAM4,2024-19,2024,19,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-19,2024,19,Domestic Elk,0,7,0
BCAM4,2024-20,2024,20,American Badger,0,7,0
BCAM4,2024-20,2024,20,Bobcat,0,7,0
BCAM4,2024-20,2024,20,Coyote,4,7,0.5714285714285714
BCAM4,2024-20,2024,20,Domestic Dog,0,7,0
BCAM4,2024-20,2024,20,Human,0,7,0
BCAM4,2024-20,2024,20,Human-Camera Trapper,0,7,0
BCAM4,2024-20,2024,20,Mule Deer,3,7,0.42857142857142855
BCAM4,2024-20,2024,20,North American River Otter,0,7,0
BCAM4,2024-20,2024,20,Northern Elephant Seal,0,7,0
BCAM4,2024-20,2024,20,Northern Raccoon,0,7,0
BCAM4,2024-20,2024,20,Striped Skunk,0,7,0
BCAM4,2024-20,2024,20,Brush Rabbit,0,7,0
BCAM4,2024-20,2024,20,Californian Sea Lion,0,7,0
BCAM4,2024-20,2024,20,Domestic Cattle,0,7,0
BCAM4,2024-20,2024,20,Elk,0,7,0
BCAM4,2024-20,2024,20,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-20,2024,20,Domestic Elk,0,7,0
BCAM4,2024-21,2024,21,American Badger,0,7,0
BCAM4,2024-21,2024,21,Bobcat,0,7,0
BCAM4,2024-21,2024,21,Coyote,2,7,0.2857142857142857
BCAM4,2024-21,2024,21,Domestic Dog,0,7,0
BCAM4,2024-21,2024,21,Human,0,7,0
BCAM4,2024-21,2024,21,Human-Camera Trapper,0,7,0
BCAM4,2024-21,2024,21,Mule Deer,1,7,0.14285714285714285
BCAM4,2024-21,2024,21,North American River Otter,0,7,0
BCAM4,2024-21,2024,21,Northern Elephant Seal,0,7,0
BCAM4,2024-21,2024,21,Northern Raccoon,0,7,0
BCAM4,2024-21,2024,21,Striped Skunk,0,7,0
BCAM4,2024-21,2024,21,Brush Rabbit,0,7,0
BCAM4,2024-21,2024,21,Californian Sea Lion,0,7,0
BCAM4,2024-21,2024,21,Domestic Cattle,0,7,0
BCAM4,2024-21,2024,21,Elk,0,7,0
BCAM4,2024-21,2024,21,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-21,2024,21,Domestic Elk,0,7,0
BCAM4,2024-22,2024,22,American Badger,0,7,0
BCAM4,2024-22,2024,22,Bobcat,0,7,0
BCAM4,2024-22,2024,22,Coyote,1,7,0.14285714285714285
BCAM4,2024-22,2024,22,Domestic Dog,0,7,0
BCAM4,2024-22,2024,22,Human,0,7,0
BCAM4,2024-22,2024,22,Human-Camera Trapper,3,7,0.42857142857142855
BCAM4,2024-22,2024,22,Mule Deer,0,7,0
BCAM4,2024-22,2024,22,North American River Otter,0,7,0
BCAM4,2024-22,2024,22,Northern Elephant Seal,0,7,0
BCAM4,2024-22,2024,22,Northern Raccoon,1,7,0.14285714285714285
BCAM4,2024-22,2024,22,Striped Skunk,0,7,0
BCAM4,2024-22,2024,22,Brush Rabbit,0,7,0
BCAM4,2024-22,2024,22,Californian Sea Lion,0,7,0
BCAM4,2024-22,2024,22,Domestic Cattle,0,7,0
BCAM4,2024-22,2024,22,Elk,0,7,0
BCAM4,2024-22,2024,22,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-22,2024,22,Domestic Elk,0,7,0
BCAM4,2024-25,2024,25,American Badger,0,7,0
BCAM4,2024-25,2024,25,Bobcat,0,7,0
BCAM4,2024-25,2024,25,Coyote,1,7,0.14285714285714285
BCAM4,2024-25,2024,25,Domestic Dog,0,7,0
BCAM4,2024-25,2024,25,Human,5,7,0.7142857142857143
BCAM4,2024-25,2024,25,Human-Camera Trapper,0,7,0
BCAM4,2024-25,2024,25,Mule Deer,1,7,0.14285714285714285
BCAM4,2024-25,2024,25,North American River Otter,0,7,0
BCAM4,2024-25,2024,25,Northern Elephant Seal,0,7,0
BCAM4,2024-25,2024,25,Northern Raccoon,0,7,0
BCAM4,2024-25,2024,25,Striped Skunk,0,7,0
BCAM4,2024-25,2024,25,Brush Rabbit,0,7,0
BCAM4,2024-25,2024,25,Californian Sea Lion,0,7,0
BCAM4,2024-25,2024,25,Domestic Cattle,0,7,0
BCAM4,2024-25,2024,25,Elk,0,7,0
BCAM4,2024-25,2024,25,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-25,2024,25,Domestic Elk,0,7,0
BCAM4,2024-26,2024,26,American Badger,0,7,0
BCAM4,2024-26,2024,26,Bobcat,0,7,0
BCAM4,2024-26,2024,26,Coyote,1,7,0.14285714285714285
BCAM4,2024-26,2024,26,Domestic Dog,0,7,0
BCAM4,2024-26,2024,26,Human,6,7,0.8571428571428571
BCAM4,2024-26,2024,26,Human-Camera Trapper,2,7,0.2857142857142857
BCAM4,2024-26,2024,26,Mule Deer,3,7,0.42857142857142855
BCAM4,2024-26,2024,26,North American River Otter,0,7,0
BCAM4,2024-26,2024,26,Northern Elephant Seal,0,7,0
BCAM4,2024-26,2024,26,Northern Raccoon,0,7,0
BCAM4,2024-26,2024,26,Striped Skunk,1,7,0.14285714285714285
BCAM4,2024-26,2024,26,Brush Rabbit,0,7,0
BCAM4,2024-26,2024,26,Californian Sea Lion,0,7,0
BCAM4,2024-26,2024,26,Domestic Cattle,0,7,0
BCAM4,2024-26,2024,26,Elk,0,7,0
BCAM4,2024-26,2024,26,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-26,2024,26,Domestic Elk,0,7,0
BCAM4,2024-27,2024,27,American Badger,0,7,0
BCAM4,2024-27,2024,27,Bobcat,0,7,0
BCAM4,2024-27,2024,27,Coyote,3,7,0.42857142857142855
BCAM4,2024-27,2024,27,Domestic Dog,0,7,0
BCAM4,2024-27,2024,27,Human,10,7,1.4285714285714286
BCAM4,2024-27,2024,27,Human-Camera Trapper,0,7,0
BCAM4,2024-27,2024,27,Mule Deer,3,7,0.42857142857142855
BCAM4,2024-27,2024,27,North American River Otter,0,7,0
BCAM4,2024-27,2024,27,Northern Elephant Seal,0,7,0
BCAM4,2024-27,2024,27,Northern Raccoon,0,7,0
BCAM4,2024-27,2024,27,Striped Skunk,0,7,0
BCAM4,2024-27,2024,27,Brush Rabbit,0,7,0
BCAM4,2024-27,2024,27,Californian Sea Lion,0,7,0
BCAM4,2024-27,2024,27,Domestic Cattle,0,7,0
BCAM4,2024-27,2024,27,Elk,0,7,0
BCAM4,2024-27,2024,27,Black-tailed Jackrabbit,0,7,0
BCAM4,2024-27,2024,27,Domestic Elk,0,7,0
BCAM4,2024-30,2024,30,American Badger,0,7,0
BCAM4,2024-30,2024,30,Bobcat,0,7,0
BCAM4,2024-30,2024,30,Coyote,3,7,0.42857142857142855
BCAM4,2024-30,2024,30,Domestic Dog,0,7,0
BCAM4,2024-30,2024,30,Human,2,7,0.2857142857142857
